index,name,type_code,type_name,addressable,parent_index,region,area,city,settlement,act_date,url
396881,Михнево,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Михнево,,2004-06-22,https://pochtovyindex.ru/index/396881/
396882,Першино,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Першино,,2004-06-22,https://pochtovyindex.ru/index/396882/
396883,Сычевка,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Нижнедевицк,,2026-04-15,https://pochtovyindex.ru/index/396883/
396884,Кучугуровский Совхоз,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,"Совхоза ""кучугуровский""",,2020-04-23,https://pochtovyindex.ru/index/396884/
396885,Синие Липяги,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Синие Липяги,,2004-06-22,https://pochtovyindex.ru/index/396885/
396886,Острянка,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Острянка,,2004-06-22,https://pochtovyindex.ru/index/396886/
396888,Скупая Потудань,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Нижнедевицк,,2026-04-15,https://pochtovyindex.ru/index/396888/
396890,Дмитриевский,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Дмитриевский,,2004-06-22,https://pochtovyindex.ru/index/396890/
396891,Вязноватовка,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Вязноватовка,,2004-06-22,https://pochtovyindex.ru/index/396891/
396892,Верхнее Турово,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Верхнее Турово,,2004-06-22,https://pochtovyindex.ru/index/396892/
396893,Нижнее Турово,О,Отделение почтовой связи,1,396959,Воронежская область,Нижнедевицкий район,Нижнее Турово,,2004-06-22,https://pochtovyindex.ru/index/396893/
